id,item_num,key_field,qty,name,category,serial_no,turnover_ytd,turnover_ltd,repair_cost_ytd,sell_price,current_store,inactive,pos_store_code,rfid_rental_class_num
24011,5888.0,,0,"CONCRETE BRUSH (20""BUFFER ONLY)","Kits, Equipment Accessories",,0.0,1.0,0.0,175.0,2.0,0,,
24012,5889.0,,0,PADDLE(S) #(___),"Kits, Equipment Accessories",,2.0,15.0,0.0,0.0,2.0,0,,
24013,5890.0,,0,"CONCRETE BRUSH,20"" CLARKE W/B","Kits, Equipment Accessories","BRUSH, MIDLITE 180 G",0.0,1.0,0.0,388.5,2.0,0,,
24014,5891.0,,0,"CONCRETE BRUSH,20"" CLARKE W/B","Kits, Equipment Accessories","DYNA GRIT 80 BRUSH,",4.0,22.0,0.0,495.0,2.0,0,,
24015,5892.0,,0,W/ 3 TIPS,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24016,5893.0,,0,HANDLE TAKEN Y____N____,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24017,5894.0,,0,W/ OUTRIGGER PADS(WOOD),"Kits, Equipment Accessories",,2.0,72.0,0.0,0.0,2.0,0,,
24018,5895.0,,0,W/ WATER TANK(Y____N____),"Kits, Equipment Accessories",,35.0,126.0,0.0,0.0,2.0,0,,
24019,5896.0,,0,W/ CUTTER WHEEL BLOCK & PIN,"Kits, Equipment Accessories",,0.0,0.0,0.0,21.0,2.0,0,,
24020,5897.0,,0,W/ 4 WHEEL CHOCKS,"Kits, Equipment Accessories",,0.0,25.0,0.0,19.95,2.0,0,,
24021,5898.0,,0,W/ 2 WHEEL CHOCKS,"Kits, Equipment Accessories",,14.0,219.0,0.0,19.95,2.0,0,,
24022,5899.0,,0,NO TOWING IN OVERDRIVE________,"Kits, Equipment Accessories",,0.0,96.0,0.0,0.0,2.0,0,,
24023,5900.0,,0,2 GUIDE ARMS INCLUDED,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24024,5904.0,,0,W/ 20' SUCTION HOSE & STRAINER,"Kits, Equipment Accessories",,0.0,5.0,0.0,0.0,2.0,0,,
24026,5906.0,,0,INSURANCE FORM COPY(      ),"Kits, Equipment Accessories",,0.0,471.0,0.0,0.0,2.0,0,,
24027,5907.0,,0,CUSTOMER OK'S PRINTED V.I.R.(____),"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24028,5908.0,,0,"6 SCARIFIER CUPS, INCLUDED (N/C)","Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24029,5909.0,,0,W/ GUIDE & 2 WRENCHES,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24030,5910.0,,0,W/ REMOVABLE CORD,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24031,5911.0,,0,STAND TAKEN  Y____N____,"Kits, Equipment Accessories",,4.0,50.0,0.0,0.0,2.0,0,,
24032,5912.0,,0,"W/ 4 WRENCHES(17,19,32,38MM)__","Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24033,5913.0,,0,4' CLEAR SUCTION HOSE,"Kits, Equipment Accessories",,1.0,4.0,0.0,0.0,2.0,0,,
24034,5914.0,,0,"6 WATER TANKS, INCLUDED (N/C)","Kits, Equipment Accessories",,3.0,32.0,0.0,0.0,2.0,0,,
24035,5915.0,,0,"W/ 25'x2"" VAC HOSE","Kits, Equipment Accessories",PART #93413,1.0,36.0,0.0,0.0,2.0,0,,
24036,5917.0,,0,W/ HOSE ADAPTOR YES( ) NO( ),"Kits, Equipment Accessories",,1.0,36.0,0.0,0.0,2.0,0,,
24037,5918.0,,0,W/ 2 CABLE LEADS,"Kits, Equipment Accessories",,5.0,10.0,0.0,0.0,2.0,0,,
24038,5919.0,,0,W/ HOSE REEL & 100' HOSE,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24039,5920.0,,0,"ADD'L STRING, PAIR (2)","Kits, Equipment Accessories",,0.0,0.0,0.0,2.5,0.0,0,,
24040,5921.0,,0,"ADD'L STRING, PAIR (2)","Kits, Equipment Accessories",,0.0,0.0,0.0,2.5,2.0,0,,
24041,5923.0,,0,REPLACEMENT COST ON TEETH,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24042,5924.0,,0,WILL BE $7.00 FOR MISSING,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24043,5925.0,,0,OR BROKEN TEETH!! (    )<<int.,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24044,5926.0,,0,GRINDER HAS 15 TOTAL TEETH,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24045,5927.0,,0,NUMBER OF TEETH:OUT_8__IN____,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24046,5928.0,,0,W/ 100' EXT. CORD (INC.),"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24047,5929.0,,0,"W/ CUTTER,REAMER,OILER","Kits, Equipment Accessories",,2.0,9.0,0.0,0.0,2.0,0,,
24048,5930.0,,0,W/ PIPE ROLLER STAND,"Kits, Equipment Accessories",,2.0,9.0,0.0,0.0,2.0,0,,
24049,5931.0,,0,W/ 1 FUNNEL & HOSE,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24050,5932.0,,0,"THERE ARE 2 GAS TANKS, FILL L. & R","Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24051,5933.0,,0,W/ BAG  (YES)____(NO)_______,"Kits, Equipment Accessories",,4.0,59.0,0.0,0.0,2.0,0,,
24053,5935.0,,0,MOTOR-GAS____ELECT____,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24054,5936.0,,0,LP TANK TAKEN -Y___N___,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24055,5937.0,,0,LP TANK WGT-OUT___IN___,"Kits, Equipment Accessories",,0.0,39.0,0.0,0.0,2.0,0,,
24056,5938.0,,0,W/ BODY HARNESS & LANYARD,"Kits, Equipment Accessories",,0.0,2.0,0.0,0.0,2.0,0,,
24057,5939.0,,0,W/ HOPPER,"Kits, Equipment Accessories",,7.0,31.0,0.0,351.2,2.0,0,,
24058,5940.0,,0,W/ HOSE CARRIER,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24059,5941.0,,0,W/ DRAG BAR & WHEELS,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24060,5942.0,,0,W/ 2 DRIFT BARS & CHUTE TOOL,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24061,5943.0,,0,W/ 2 HANDLES & 1 STAND,"Kits, Equipment Accessories",,5.0,49.0,0.0,0.0,2.0,0,,
24062,5944.0,,0,W/ BIG WHEEL ATTACHMENT,"Kits, Equipment Accessories",,0.0,8.0,0.0,0.0,2.0,0,,
24063,5945.0,,0,W/ ORANGE 30' HOSE & 4 TIPS,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24064,5946.0,,0,"(FOR 1 1/2"" TO 2"" PIPE)","Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24065,5947.0,,0,MGR'S SIGNATURE______________,"Kits, Equipment Accessories",,0.0,25.0,0.0,0.0,2.0,0,,
24066,5948.0,,0,*(MUST BE SIGNED TO CLOSE)*,"Kits, Equipment Accessories",,0.0,25.0,0.0,0.0,2.0,0,,
24067,5949.0,,0,OPERATOR MAN. W/EQUIPMENT,"Kits, Equipment Accessories",,0.0,107.0,0.0,0.0,2.0,0,,
24068,5950.0,,0,W/ HITCH INSERT,"Kits, Equipment Accessories",,0.0,1.0,0.0,0.0,2.0,0,,
24069,5951.0,,0,W/ FILTER BAG (MUST USE),"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24070,5952.0,,0,W/ SET OF 4 DEMOLITION TIRES,"Kits, Equipment Accessories",,0.0,0.0,0.0,2695.0,2.0,0,,
24071,5953.0,,0,W/ SET OF 4 DEMOLITION TIRES,"Kits, Equipment Accessories",,0.0,0.0,0.0,2695.0,2.0,0,,
24072,5954.0,,0,W/ REMOVABLE WEIGHT BAR,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24073,5955.0,,0,W/ SIDE DISCHARGE Y_____N_____,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24074,5956.0,,0,W/ STAKES (# OUT____#IN____),"Kits, Equipment Accessories",,0.0,5.0,0.0,0.0,2.0,0,,
24075,5957.0,,0,WITHOUT STAKES,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24076,5958.0,,0,"W/ PULL SLEEVE 2""-2 3/4""","Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24077,5959.0,,0,W/ 4 TIEDOWN STRAPS/LOOPS,"Kits, Equipment Accessories",,0.0,6.0,0.0,0.0,2.0,0,,
24078,5960.0,,0,W/ TUCK-UNDER RAMP,"Kits, Equipment Accessories",,0.0,40.0,0.0,0.0,2.0,0,,
24079,5961.0,,0,W/ CHUCK KEY AND HANDLE,"Kits, Equipment Accessories",,0.0,2.0,0.0,0.0,2.0,0,,
24080,5962.0,,0,W/ 4 OUTRIGGERS & 4 BRACES,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24081,5963.0,,0,W/ 1 TIP BACK WHEEL,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24082,5964.0,,0,W/ SCRUB PAD SKIRT KIT,"Kits, Equipment Accessories",,12.0,51.0,0.0,197.4,2.0,0,,
24083,5965.0,,0,W/ HOSE AND HAND TOOL,"Kits, Equipment Accessories",,4.0,17.0,0.0,0.0,2.0,0,,
24084,5966.0,,0,"W/ 15' HOSE & 12"" FLOOR WAND","Kits, Equipment Accessories",,3.0,45.0,0.0,0.0,2.0,0,,
24085,5967.0,,0,UPHOLSTERY TOOL - CLARKE,"Kits, Equipment Accessories",,0.0,10.0,0.0,0.0,2.0,0,,
24086,5968.0,,0,W/ TWIST-LOC CORD,"Kits, Equipment Accessories",,0.0,3.0,0.0,0.0,2.0,0,,
24087,5969.0,,0,"W/ POWER HEAD, WALL-END AND CASE","Kits, Equipment Accessories",,0.0,2.0,0.0,0.0,2.0,0,,
24088,5970.0,,0,EXT. TUBES OUT_______ IN_______,"Kits, Equipment Accessories",,0.0,2.0,0.0,0.0,2.0,0,,
24089,5971.0,,0,W/ REDUCTION BALL VALVE,"Kits, Equipment Accessories",,0.0,1.0,0.0,0.0,2.0,0,,
24090,5972.0,,0,W/ CASE AND MALLET,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24091,5973.0,,0,$10 FEE TO CANCEL !,"Kits, Equipment Accessories",,0.0,3.0,0.0,0.0,2.0,0,,
24092,5974.0,,0,W/ SAW BLADE ATTACHMENT,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24093,5975.0,,0,"W/ SOD CUTTER TRAILER(2"")","Kits, Equipment Accessories",,0.0,39.0,0.0,0.0,2.0,0,,
24094,5976.0,,0,W/ REMOVEABLE VAC GASKET,"Kits, Equipment Accessories",,4.0,31.0,0.0,0.0,2.0,0,,
24095,5977.0,,0,"W/ 10"" DIAMOND BLADE (GREEN)","Kits, Equipment Accessories",10 X .095 X 5/8 UA,3.0,47.0,0.0,125.95,2.0,0,,
24096,5978.0,,0,W/ MULTI-WRENCH,"Kits, Equipment Accessories",,3.0,47.0,0.0,22.5,2.0,0,,
24097,5979.0,,0,W/ PLASTIC CASE AND LID,"Kits, Equipment Accessories",,3.0,22.0,0.0,9.95,2.0,0,,
24098,5980.0,,0,W/ 4 OUTRIGGERS/BATTERY BOX,"Kits, Equipment Accessories",,0.0,2.0,0.0,0.0,2.0,0,,
24099,5981.0,,0,W/ 2 STRAPS & 2 HANDLES,"Kits, Equipment Accessories",,7.0,20.0,0.0,0.0,2.0,0,,
24100,5982.0,,0,W/ 2 RAMPS OUT(_____) IN(_____),"Kits, Equipment Accessories",,0.0,207.0,0.0,0.0,2.0,0,,
24101,5983.0,,0,W/ HILTI VACUUM & HOSE,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24102,5984.0,,0,"W/ 1 1/4"" WRENCH","Kits, Equipment Accessories",,3.0,34.0,0.0,31.0,2.0,0,,
24103,5985.0,,0,W/ CART Y(____) N(____),"Kits, Equipment Accessories",,24.0,223.0,0.0,0.0,2.0,0,,
24104,5986.0,,0,W/ SPARE TIRE & WHEEL CHOCK,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24105,5987.0,,0,W/ FULL-SIZE SPARE TIRE,"Kits, Equipment Accessories",,0.0,98.0,0.0,0.0,2.0,0,,
24106,5988.0,,0,W/ CHARGER & (2) 60v BATTERIES,"Kits, Equipment Accessories",,0.0,0.0,0.0,0.0,2.0,0,,
24107,5989.0,,0,W/ MAGNETIC BLOCK HEATER,"Kits, Equipment Accessories",,0.0,102.0,0.0,0.0,2.0,0,,
24108,71674.0,,0,"M16-2.0 X 1.0 HCS , 12 ""CHIPPER BOLTS",Parts - Internal Repair/Maint Order,,0.0,0.0,0.0,0.0,2.0,0,,
24109,65768.0,,0,WHEEL 16X6 8 HOLE,Parts - Internal Repair/Maint Order,,0.0,0.0,0.0,154.34,2.0,0,,
24110,5203.0,,0,Acidex Descaler,Parts - Outside/Customer Repair,,0.0,0.0,0.0,0.0,1.0,0,,
24111,5200.0,,0,Spring Winch,Parts - Internal Repair/Maint Order,,0.0,4.0,0.0,0.0,1.0,0,,
24112,72133.0,,0,"1/4""X2"" GAL NIPPLE",Parts - Internal Repair/Maint Order,,0.0,0.0,0.0,2.66,2.0,0,,
24133,6021.0,,0,"3/4"" UNIVERSAL COUPLING","Sales, Equip. Related",,0.0,0.0,0.0,10.95,0.0,0,,
24134,6022.0,,0,"3/4"" UNIVERSAL COUPLING","Sales, Equip. Related",,0.0,0.0,0.0,10.95,2.0,0,,
24135,6024.0,,0,"3/4"" MALE COUPLING ADAPTOR","Sales, Equip. Related",,0.0,0.0,0.0,10.95,0.0,0,,
24136,6025.0,,0,"3/4"" MALE COUPLING ADAPTOR","Sales, Equip. Related",,0.0,1.0,0.0,10.95,2.0,0,,
24137,6027.0,,0,"3/4"" FEMALE COUPLING ADAPTOR","Sales, Equip. Related",,0.0,0.0,0.0,10.95,0.0,0,,
24138,6028.0,,0,"3/4"" FEMALE COUPLING ADAPTOR",Parts - Outside/Customer Repair,,0.0,6.0,0.0,10.95,2.0,0,,
24151,6048.0,,0,MARVEL CLEANER-QUART,"Sales, Equip. Related",,0.0,0.0,0.0,6.95,0.0,0,,
24152,6049.0,,0,MARVEL CLEANER-QUART,"Sales, Equip. Related",,3.0,25.0,0.0,9.99,2.0,0,,
24153,6051.0,,0,MARVEL CLEANER-1/2 GALLON,"Sales, Equip. Related",,0.0,0.0,0.0,10.95,0.0,0,,
24154,6052.0,,0,MARVEL CLEANER-1/2 GALLON,"Sales, Equip. Related",,0.0,16.0,0.0,14.99,2.0,0,,
24155,6054.0,,0,MARVEL CLEANER-GALLON,"Sales, Equip. Related",,0.0,0.0,0.0,16.95,0.0,0,,
24156,6055.0,,0,MARVEL CLEANER-GALLON,"Sales, Equip. Related",,3.0,27.0,0.0,22.99,2.0,0,,
24157,6057.0,,0,URINE RX-PINT,"Sales, Equip. Related",,0.0,0.0,0.0,7.95,0.0,0,,
24158,6058.0,,0,URINE RX-PINT,"Sales, Equip. Related",,0.0,0.0,0.0,7.95,2.0,0,,
24159,6060.0,,0,JUICE BUSTER-PINT,"Sales, Equip. Related",,0.0,0.0,0.0,9.95,0.0,0,,
24160,6061.0,,0,JUICE BUSTER-PINT,"Sales, Equip. Related",,0.0,1.0,0.0,9.95,2.0,0,,
24161,6063.0,,0,AEROSOL SOLVENT-CAN,"Sales, Equip. Related",,0.0,0.0,0.0,15.95,0.0,0,,
24162,6064.0,,0,AEROSOL SOLVENT-CAN,"Sales, Equip. Related",,0.0,4.0,0.0,15.95,2.0,0,,
24163,6066.0,,0,NATURE MIST-DESIRE,"Sales, Equip. Related",,0.0,0.0,0.0,7.95,0.0,0,,
24164,6067.0,,0,NATURE MIST-DESIRE,"Sales, Equip. Related",,0.0,0.0,0.0,7.95,2.0,0,,
24165,6069.0,,0,NATURE MIST-MINT,"Sales, Equip. Related",,0.0,0.0,0.0,7.95,0.0,0,,
24166,6070.0,,0,NATURE MIST-MINT,"Sales, Equip. Related",,1.0,2.0,0.0,7.95,2.0,0,,
24167,6072.0,,0,NATURE MIST-GARDENIA,"Sales, Equip. Related",,0.0,0.0,0.0,7.95,0.0,0,,
24168,6073.0,,0,NATURE MIST-GARDENIA,"Sales, Equip. Related",,0.0,1.0,0.0,7.95,2.0,0,,
24211,6138.0,,0,SHAFT SET (4) BAGGER,"Sales, Equip. Related",,0.0,0.0,0.0,43.5,0.0,0,,
24212,6139.0,,0,SHAFT SET (4) BAGGER,Parts - Outside/Customer Repair,,0.0,0.0,0.0,43.5,2.0,0,,
24227,6162.0,,0,"3 1/2"" POWER RAKE TEETH, SET OF 5",Parts - Outside/Customer Repair,,0.0,0.0,0.0,1.5,0.0,0,,
24233,6171.0,,0,"4"" POWER RAKE TEETH, SET OF 36","Sales, Equip. Related",,0.0,0.0,0.0,67.89,0.0,0,,
24234,6172.0,,0,"4"" POWER RAKE TEETH, SET OF 36","Sales, Equip. Related",,0.0,0.0,0.0,67.89,2.0,0,,
24263,6216.0,,0,VALVE SPRING,Parts - Outside/Customer Repair,,0.0,0.0,0.0,1.5,0.0,0,,
24917,7197.0,,0,MISC. WHEELS,"Sales, Equip. Related",,0.0,0.0,0.0,3.2,0.0,0,,
25117,7497.0,,0,"EAR PLUGS, FOAM","Sales, Equip. Related",,0.0,0.0,0.0,0.89,0.0,0,,
25118,7498.0,,0,"EAR PLUGS, FOAM","Sales, Equip. Related",,0.0,6.0,0.0,0.89,2.0,0,,
25465,8019.0,,0,AMBER LIGHT BULB,"Sales, Equip. Related",,0.0,0.0,0.0,0.75,0.0,0,,
25913,8689.0,,0,PORTA-BAND BLADE,"Sales, Equip. Related",,0.0,0.0,0.0,13.95,0.0,0,,
25914,8690.0,,0,PORTA-BAND BLADE,"Sales, Equip. Related",,0.0,0.0,0.0,13.95,2.0,0,,
26445,9486.0,,0,RECOIL ROPE,"Sales, Equip. Related",,0.0,0.0,0.0,0.0,0.0,0,,
26923,10200.0,,0,"80 TOOTH,8""x1"" BLADE(BRUSH CUTTER","Sales, Equip. Related",,0.0,0.0,0.0,12.95,0.0,0,,
26924,10201.0,,0,"80 TOOTH,8""x1"" BLADE(BRUSH CUTTER","Sales, Equip. Related",,0.0,0.0,0.0,12.95,2.0,0,,
27225,10651.0,,0,V-BELT,"Sales, Equip. Related",,0.0,0.0,0.0,0.0,0.0,0,,
27497,11059.0,,0,SHOP SUPPLIES,"Sales, Equip. Related",,0.0,0.0,0.0,2.67,0.0,0,,
27498,11060.0,,0,SHOP SUPPLIES,"Sales, Merchandise Equip.",,0.0,16.0,0.0,2.67,2.0,0,,
27503,11068.0,,0,U-BOLT NUT,"Sales, Equip. Related",,0.0,0.0,0.0,0.74,0.0,0,,
28261,12203.0,,0,"BEARING TRAILERS, OUTER","Sales, Equip. Related",,0.0,0.0,0.0,6.89,0.0,0,,
28263,12206.0,,0,"RACE, OUTER (L44649)","Sales, Equip. Related",,0.0,0.0,0.0,5.3,0.0,0,,
29003,13316.0,,0,EQUALIZER BOLT,"Sales, Equip. Related",,0.0,0.0,0.0,0.01,0.0,0,,
29317,13787.0,,0,MISC.,"Sales, Equip. Related",,0.0,0.0,0.0,34.35,0.0,0,,
29401,13913.0,,0,BLUE BUTT CONNECTORS,"Sales, Equip. Related",,0.0,0.0,0.0,0.16,0.0,0,,
29403,13916.0,,0,BUTT CONNECTER RED,"Sales, Equip. Related",,0.0,0.0,0.0,0.16,0.0,0,,
29509,14075.0,,0,"U-CUTTER BLADE 2""",Pumps & Plumbing Tools,,43.0,304.0,0.0,20.35,0.0,0,,
29510,14076.0,,0,"U-CUTTER BLADE 2""",Parts - Internal Repair/Maint Order,,0.0,6.0,0.0,18.5,2.0,0,,
29511,14078.0,,0,SPEAR HEAD (130300),Pumps & Plumbing Tools,,43.0,304.0,0.0,18.8,0.0,0,,
29512,14079.0,,0,SPEAR HEAD (130300),Parts - Internal Repair/Maint Order,,0.0,7.0,0.0,17.1,2.0,0,,
29515,14084.0,,0,HD SAW BLADE-EASY ROOTER,Pumps & Plumbing Tools,,43.0,304.0,0.0,36.2,0.0,0,,
29516,14085.0,,0,HD SAW BLADE-EASY ROOTER,Parts - Internal Repair/Maint Order,,0.0,7.0,0.0,32.9,2.0,0,,
30085,14939.0,,0,WISDOM TOOTH AUGER BIT,"Sales, Equip. Related",,0.0,0.0,0.0,6.95,0.0,0,,
30195,15104.0,,0,120 GRIT DRYWALLER DISC W/PAD,"Sales, Equip. Related",,0.0,0.0,0.0,10.95,0.0,0,,
30196,15105.0,,0,120 GRIT DRYWALLER DISC W/PAD,"Sales, Equip. Related",,0.0,8.0,0.0,10.95,2.0,0,,
30397,15407.0,,0,"FUEL LINE 1/4""","Sales, Equip. Related",,0.0,0.0,0.0,2.37,0.0,0,,
31153,16540.0,,0,"60 GRIT SANDSCREEN,16""","Sales, Equip. Related",,0.0,0.0,0.0,8.95,0.0,0,,
31154,16541.0,,0,"60 GRIT SANDSCREEN,16""","Sales, Equip. Related",,0.0,3.0,0.0,8.95,2.0,0,,
31155,16543.0,,0,"80 GRIT SANDSCREEN,16""","Sales, Equip. Related",,0.0,0.0,0.0,8.95,0.0,0,,
31156,16544.0,,0,"80 GRIT SANDSCREEN,16""","Sales, Equip. Related",,0.0,0.0,0.0,8.95,2.0,0,,
31157,16546.0,,0,"100 GRIT SANDSCREEN,16"" # 88610","Sales, Equip. Related",,0.0,0.0,0.0,8.95,0.0,0,,
31158,16547.0,,0,"100 GRIT SANDSCREEN,16"" # 88610","Sales, Equip. Related",,0.0,4.0,0.0,8.95,2.0,0,,
31213,16630.0,,0,BLACK DIAMOND 80# 20/40 GRIT,"Sales, Equip. Related",,0.0,0.0,0.0,14.95,0.0,0,,
31214,16631.0,,0,BLACK DIAMOND 80# 20/40 GRIT,"Sales, Equip. Related",,0.0,45.0,0.0,14.95,2.0,0,,
31215,16633.0,,0,BLACK DIAMOND 80# 40/60 GRIT,"Sales, Equip. Related",,0.0,0.0,0.0,14.95,0.0,0,,
31216,16634.0,,0,BLACK DIAMOND 80# 40/60 GRIT,"Sales, Equip. Related",,0.0,51.0,0.0,14.95,2.0,0,,
31271,16717.0,,0,"12""X18"" 60 GRIT PAPER","Sales, Equip. Related",,0.0,0.0,0.0,6.95,0.0,0,,
31272,16718.0,,0,"12""X18"" 60 GRIT PAPER","Sales, Equip. Related",,0.0,62.0,0.0,6.95,2.0,0,,
31273,16720.0,,0,"12""X18"" 100 GRIT PAPER","Sales, Equip. Related",,0.0,0.0,0.0,6.95,0.0,0,,
31274,16721.0,,0,"12""X18"" 100 GRIT PAPER","Sales, Equip. Related",,0.0,31.0,0.0,6.95,2.0,0,,
31465,17008.0,,0,N30 AIRMAN COMP. OIL PER QUART,"Sales, Equip. Related",,0.0,0.0,0.0,5.6,0.0,0,,
31855,17592.0,,0,"5"" 80 GRIT DA PAPER ""ROLL""","Sales, Equip. Related",,0.0,0.0,0.0,59.5,0.0,0,,
31856,17593.0,,0,"5"" 80 GRIT DA PAPER ""ROLL""","Sales, Equip. Related",,0.0,0.0,0.0,59.5,2.0,0,,
31989,17793.0,,0,SPARK PLUG,"Sales, Equip. Related",,0.0,0.0,0.0,4.33,0.0,0,,
32016,17835.0,,0,U-BOLT,"Sales, Equip. Related",,0.0,0.0,0.0,3.35,0.0,0,,
32024,17847.0,,0,"5"" 180 GRIT DA PAPER ""ROLL""","Sales, Equip. Related",,0.0,0.0,0.0,72.8,0.0,0,,
32025,17848.0,,0,"5"" 180 GRIT DA PAPER ""ROLL""","Sales, Equip. Related",,0.0,0.0,0.0,72.8,2.0,0,,
32074,17922.0,,0,"BLADES-6"" CHIPPER (EACH)","Sales, Equip. Related",,0.0,0.0,0.0,62.75,0.0,0,,
32112,17979.0,,0,"BLADES-12"" CHIPPER (EACH)","Sales, Equip. Related",,0.0,0.0,0.0,78.95,0.0,0,,
32116,17985.0,,0,BULK VALVOLINE,"Sales, Equip. Related",,0.0,0.0,0.0,3.99,0.0,0,,
32117,17986.0,,0,BULK VALVOLINE,Parts - Outside/Customer Repair,,75.0,375.0,0.0,3.99,2.0,0,,
32244,18175.0,,0,PRO-TRIM BLADE SET(3),"Sales, Equip. Related",,0.0,0.0,0.0,4.95,0.0,0,,
32245,18176.0,,0,PRO-TRIM BLADE SET(3),"Sales, Equip. Related",,0.0,1.0,0.0,4.95,2.0,0,,
32246,18178.0,,0,"SPARK PLUG ""RC12YC""","Sales, Equip. Related",,0.0,0.0,0.0,3.47,0.0,0,,
32293,18250.0,,0,"12""X18"" 36 GRIT PAPER","Sales, Equip. Related",,0.0,0.0,0.0,6.95,0.0,0,,
32294,18251.0,,0,"12""X18"" 36 GRIT PAPER","Sales, Equip. Related",,0.0,36.0,0.0,6.95,2.0,0,,
32349,18334.0,,0,"17"" BLACK THICK PAD","Sales, Equip. Related",,0.0,0.0,0.0,8.73,0.0,0,,
32350,18335.0,,0,"17"" BLACK THICK PAD","Sales, Equip. Related",,5.0,36.0,0.0,8.73,2.0,0,,
32351,18337.0,,0,"17"" TAN THICK PAD","Sales, Equip. Related",,0.0,0.0,0.0,6.95,0.0,0,,
32352,18338.0,,0,"17"" TAN THICK PAD","Sales, Equip. Related",,5.0,18.0,0.0,6.95,2.0,0,,
32353,18340.0,,0,"17"" WHITE THICK PAD","Sales, Equip. Related",,0.0,0.0,0.0,6.95,0.0,0,,
32354,18341.0,,0,"17"" WHITE THICK PAD","Sales, Equip. Related",,4.0,8.0,0.0,6.95,2.0,0,,
32355,18343.0,,0,"20"" THICK WHITE PAD","Sales, Equip. Related",,0.0,0.0,0.0,8.95,0.0,0,,
32356,18344.0,,0,"20"" THICK WHITE PAD","Sales, Equip. Related",,1.0,17.0,0.0,8.95,2.0,0,,
32357,18346.0,,0,"20"" THICK TAN PAD","Sales, Equip. Related",,0.0,0.0,0.0,8.95,0.0,0,,
32358,18347.0,,0,"20"" THICK TAN PAD","Sales, Equip. Related",,3.0,13.0,0.0,8.95,2.0,0,,
32359,18349.0,,0,"20"" THICK BLACK PAD","Sales, Equip. Related",,0.0,0.0,0.0,9.18,0.0,0,,
32360,18350.0,,0,"20"" THICK BLACK PAD","Sales, Equip. Related",,2.0,72.0,0.0,9.18,2.0,0,,
32361,18352.0,,0,"13"" THICK WHITE PAD","Sales, Equip. Related",,0.0,0.0,0.0,4.95,0.0,0,,
32362,18353.0,,0,"13"" THICK WHITE PAD","Sales, Equip. Related",,0.0,10.0,0.0,4.95,2.0,0,,
32363,18355.0,,0,"13"" THICK BLACK PAD","Sales, Equip. Related",,0.0,0.0,0.0,4.95,0.0,0,,
32364,18356.0,,0,"13"" THICK BLACK PAD","Sales, Equip. Related",,1.0,9.0,0.0,4.95,2.0,0,,
32365,18358.0,,0,"13"" THICK TAN PAD","Sales, Equip. Related",,0.0,0.0,0.0,4.95,0.0,0,,
32366,18359.0,,0,"13"" THICK TAN PAD","Sales, Equip. Related",,0.0,8.0,0.0,4.95,2.0,0,,
